t,is_nlos,nlosv,shadowing_dB,interference_dB
0,0,0,0.194453152417855,0.144817717472618
1.21212293439804,0,0,0.193610475161509,0.144536825053836
2.42424297887395,0,0,0.19286137583172,0.14428712527724
3.63636302334985,0,0,0.192311133143178,0.144103711047726
4.84848595774789,0,0,0.191500337645454,0.143833445881818
6.0606060022238,0,0,0.190578936019683,0.143526312006561
7.27272893662184,0,0,0.189854048470612,0.143284682823537
8.48484898109774,0,0,0.189302170541809,0.143100723513936
9.69696902557364,0,0,0.188377110904467,0.142792370301489
10.9090919599717,0,0,0.187494519328847,0.142498173109616
12.1212120044476,0,0,0.186654243732905,0.142218081244302
13.3333349388456,0,0,0.185742451141931,0.141914150380644
14.5454549833215,0,0,0.184655730498079,0.141551910166026
15.7575750277974,0,0,0.183609656569355,0.141203218856452
16.9696979621955,0,0,0.182590338906871,0.14086344630229
18.1818180066714,0,0,0.181421744378382,0.140473914792794
19.3939409410694,0,0,0.180264223720244,0.140088074573415
20.6060609855453,0,0,0.179039518555518,0.139679839518506
21.8181810300212,0,0,0.177822206539627,0.139274068846542
23.0303039644193,0,0,0.176462912562339,0.138820970854113
24.2424240088952,0,0,0.174998526206063,0.138332842068688
25.4545469432932,0,0,0.173705046936035,0.137901682312012
26.6666669877691,0,0,0.172338546557933,0.137446182185978
27.878787032245,0,0,0.170794441458722,0.136931480486241
29.0909099666431,0,0,0.169361948932491,0.136453982977497
30.303030011119,0,0,0.167886025192164,0.135962008397388
31.515152945517,0,0,0.166405574255588,0.135468524751863
32.7272729899929,0,0,0.164907530601191,0.134969176867064
33.9393930344688,0,0,0.16334064488971,0.134446881629903
35.1515159688669,0,0,0.161708143497652,0.133902714499217
36.3636360133428,0,0,0.159993738996457,0.133331246332152
37.5757589477408,0,0,0.158258256747843,0.132752752249281
38.7878789922167,0,0,0.156426509471825,0.132142169823942
39.9999990366926,0,0,0.154402992752869,0.131467664250956
41.2121219710907,0,0,0.152573729749047,0.130857909916349
42.4242420155666,0,0,0.150464651266808,0.130154883755602
43.6363649499646,0,0,0.148465217544382,0.129488405848127
44.8484849944405,0,0,0.146531036136543,0.128843678712181
46.0606050389164,0,0,0.144416928009622,0.128138976003207
47.2727279733145,0,0,0.142286382147403,0.127428794049134
48.4848480177904,0,0,0.14008991320438,0.126696637734793
49.6969709521884,0,0,0.137860570094391,0.125953523364797
50.9090909966643,0,0,0.135530693090351,0.125176897696784
52.1212110411402,1,1,0.473245995190253,0.284415331730084
53.3333339755383,1,1,0.470881505374309,0.283627168458103
54.5454540200142,1,1,0.468470768480062,0.282823589493354
55.7575769544122,1,1,0.465957134425496,0.281985711475165
56.9696969988881,1,1,0.463553510135625,0.281184503378542
58.181817043364,0,0,0.121012406973353,0.120337468991118
59.3939399777621,0,0,0.12,0.12
60.6060600222379,0,0,0.12,0.12
61.818182956636,0,0,0.12,0.12
63.0303030011119,0,0,0.12,0.12
64.2424230455878,0,0,0.12,0.12
65.4545459799858,0,0,0.12,0.12
66.6666660244617,0,0,0.12,0.12
67.8787889588598,0,0,0.12,0.12
69.0909090033357,0,0,0.12,0.12
70.3030290478116,0,0,0.12,0.12
71.5151519822096,0,0,0.12,0.12
72.7272720266855,0,0,0.12,0.12
73.9393949610836,1,1,0.46,0.28
75.1515150055595,1,1,0.46,0.28
76.3636350500354,1,1,0.46,0.28
77.5757579844334,1,1,0.46,0.28
78.7878780289093,1,1,0.46,0.28
80.0000009633074,1,1,0.46,0.28
81.2121210077833,1,1,0.46,0.28
82.4242410522592,1,1,0.46,0.28
83.6363639866572,1,1,0.46,0.28
84.8484840311331,1,1,0.46,0.2
86.0606069655312,1,1,0.46,0.2
87.2727270100071,1,1,0.46,0.2
88.484847054483,1,1,0.46,0.2
89.696969988881,1,1,0.46,0.2
90.9090900333569,1,1,0.46,0.2
92.121212967755,1,1,0.46,0.2
93.3333330122309,1,1,0.46,0.2
94.5454530567068,1,1,0.46,0.2
95.7575759911048,1,1,0.46,0.2
96.9696960355807,1,1,0.46,0.2
98.1818189699788,1,1,0.46,0.2
99.3939390144547,1,1,0.46,0.2
100.606059058931,1,1,0.46,0.2
101.818181993329,1,1,0.46,0.2
103.030302037805,1,1,0.46,0.2
104.242424972203,1,1,0.46,0.2
105.454545016678,1,1,0.46,0.2
106.666665061154,1,1,0.46,0.2
107.878787995552,1,1,0.46,0.2
109.090908040028,1,1,0.461449924244496,0.200483308081499
110.303030974426,1,1,0.465626535609951,0.201875511869984
111.515151018902,1,1,0.470081283386229,0.20336042779541
112.727271063378,1,1,0.474389041773589,0.204796347257863
113.939393997776,1,1,0.478811473171458,0.206270491057153
115.151514042252,1,1,0.483434057147083,0.207811352382361
116.36363697665,1,1,0.487804422587445,0.209268140862482
117.575757021126,1,1,0.492419028716018,0.210806342905339
118.787877065602,1,1,0.49721500494299,0.212405001647663
120,1,1,0.501876666936379,0.213958888978793
