t,is_nlos,nlosv,shadowing_dB,interference_dB
0,1,1,0.64,0.26
1.21212293439804,1,1,0.64,0.26
2.42424297887395,1,1,0.64,0.26
3.63636302334985,1,1,0.64,0.26
4.84848595774789,1,1,0.64,0.26
6.0606060022238,1,1,0.64,0.26
7.27272893662184,1,1,0.64,0.26
8.48484898109774,0,0,0.3,0.1
9.69696902557364,0,0,0.3,0.1
10.9090919599717,0,0,0.3,0.1
12.1212120044476,0,0,0.3,0.1
13.3333349388456,0,0,0.3,0.1
14.5454549833215,0,0,0.3,0.1
15.7575750277974,0,0,0.3,0.1
16.9696979621955,0,0,0.3,0.1
18.1818180066714,0,0,0.3,0.1
19.3939409410694,0,0,0.3,0.1
20.6060609855453,0,0,0.3,0.1
21.8181810300212,0,0,0.3,0.1
23.0303039644193,0,0,0.3,0.1
24.2424240088952,0,0,0.3,0.1
25.4545469432932,0,0,0.3,0.1
26.6666669877691,0,0,0.3,0.1
27.878787032245,0,0,0.3,0.1
29.0909099666431,0,0,0.3,0.1
30.303030011119,0,0,0.3,0.1
31.515152945517,0,0,0.3,0.1
32.7272729899929,0,0,0.3,0.1
33.9393930344688,0,0,0.3,0.1
35.1515159688669,0,0,0.3,0.1
36.3636360133428,0,0,0.3,0.1
37.5757589477408,0,0,0.3,0.1
38.7878789922167,0,0,0.3,0.1
39.9999990366926,0,0,0.3,0.1
41.2121219710907,0,0,0.3,0.1
42.4242420155666,0,0,0.3,0.1
43.6363649499646,0,0,0.3,0.1
44.8484849944405,0,0,0.3,0.1
46.0606050389164,0,0,0.3,0.1
47.2727279733145,0,0,0.3,0.1
48.4848480177904,0,0,0.3,0.1
49.6969709521884,0,0,0.3,0.1
50.9090909966643,0,0,0.3,0.1
52.1212110411402,0,0,0.3,0.1
53.3333339755383,0,0,0.3,0.1
54.5454540200142,0,0,0.3,0.1
55.7575769544122,0,0,0.3,0.1
56.9696969988881,0,0,0.3,0.1
58.181817043364,0,0,0.3,0.1
59.3939399777621,0,0,0.3,0.1
60.6060600222379,0,0,0.3,0.1
61.818182956636,0,0,0.3,0.1
63.0303030011119,0,0,0.3,0.1
64.2424230455878,0,0,0.3,0.1
65.4545459799858,0,0,0.3,0.1
66.6666660244617,0,0,0.3,0.1
67.8787889588598,0,0,0.3,0.1
69.0909090033357,0,0,0.3,0.1
70.3030290478116,0,0,0.3,0.1
71.5151519822096,0,0,0.3,0.1
72.7272720266855,0,0,0.3,0.1
73.9393949610836,0,0,0.3,0.1
75.1515150055595,0,0,0.3,0.1
76.3636350500354,0,0,0.3,0.1
77.5757579844334,0,0,0.3,0.1
78.7878780289093,0,0,0.3,0.1
80.0000009633074,0,0,0.3,0.1
81.2121210077833,0,0,0.3,0.1
82.4242410522592,0,0,0.3,0.1
83.6363639866572,0,0,0.3,0.1
84.8484840311331,0,0,0.3,0.1
86.0606069655312,0,0,0.3,0.1
87.2727270100071,0,0,0.3,0.1
88.484847054483,0,0,0.3,0.1
89.696969988881,0,0,0.3,0.1
90.9090900333569,0,0,0.3,0.1
92.121212967755,0,0,0.3,0.1
93.3333330122309,0,0,0.3,0.1
94.5454530567068,0,0,0.3,0.1
95.7575759911048,0,0,0.3,0.1
96.9696960355807,0,0,0.3,0.1
98.1818189699788,0,0,0.3,0.1
99.3939390144547,0,0,0.3,0.1
100.606059058931,0,0,0.3,0.1
101.818181993329,0,0,0.3,0.1
103.030302037805,0,0,0.3,0.1
104.242424972203,0,0,0.3,0.1
105.454545016678,0,0,0.3,0.1
106.666665061154,0,0,0.3,0.1
107.878787995552,0,0,0.3,0.1
109.090908040028,0,0,0.3,0.1
110.303030974426,0,0,0.3,0.1
111.515151018902,0,0,0.3,0.1
112.727271063378,0,0,0.3,0.1
113.939393997776,0,0,0.3,0.1
115.151514042252,0,0,0.3,0.1
116.36363697665,0,0,0.3,0.1
117.575757021126,0,0,0.3,0.1
118.787877065602,0,0,0.3,0.1
120,0,0,0.3,0.1
