t,is_nlos,nlosv,shadowing_dB,interference_dB
0,0,0,0.29436396139245,0.17812132046415
1.21212293439804,0,0,0.290224180036946,0.176741393345649
2.42424297887395,0,0,0.283649080666938,0.174549693555646
3.63636302334985,0,0,0.279143714914482,0.173047904971494
4.84848595774789,0,0,0.275147468145969,0.171715822715323
6.0606060022238,0,0,0.271135816074079,0.170378605358026
7.27272893662184,0,0,0.267077709777727,0.169025903259242
8.48484898109774,0,0,0.262710141801502,0.167570047267167
9.69696902557364,0,0,0.259971365435561,0.166657121811854
10.9090919599717,0,0,0.255891663591732,0.165297221197244
12.1212120044476,0,0,0.252205707817956,0.164068569272652
13.3333349388456,0,0,0.248173117180415,0.162724372393472
14.5454549833215,0,0,0.244347654932829,0.161449218310943
15.7575750277974,0,0,0.240979008164657,0.160326336054885
16.9696979621955,0,0,0.237907180886136,0.159302393628712
18.1818180066714,0,0,0.234713416816466,0.158237805605489
19.3939409410694,0,0,0.23172402414059,0.157241341380197
20.6060609855453,0,0,0.229021467562792,0.156340489187597
21.8181810300212,0,0,0.226351911581583,0.155450637193861
23.0303039644193,0,0,0.223886578692849,0.154628859564283
24.2424240088952,0,0,0.221382574638391,0.15379419154613
25.4545469432932,0,0,0.219482142032156,0.153160714010719
26.6666669877691,0,0,0.217173604236932,0.152391201412311
27.878787032245,0,0,0.215061234251218,0.151687078083739
29.0909099666431,0,0,0.212994612976837,0.150998204325612
30.303030011119,0,0,0.21117089214601,0.150390297382003
31.515152945517,0,0,0.209163651320684,0.149721217106895
32.7272729899929,0,0,0.207363329379497,0.149121109793166
33.9393930344688,0,0,0.205995447146435,0.148665149048812
35.1515159688669,0,0,0.20475898304974,0.148252994349913
36.3636360133428,0,0,0.203283551224218,0.147761183741406
37.5757589477408,0,0,0.20195772408745,0.147319241362483
38.7878789922167,0,0,0.200600998162116,0.146866999387372
39.9999990366926,0,0,0.19940050337802,0.14646683445934
41.2121219710907,1,1,0.538143075530699,0.306047691843567
42.4242420155666,1,1,0.537078561981585,0.305692853993862
43.6363649499646,1,1,0.535852297478236,0.305284099159412
44.8484849944405,1,1,0.534600612098044,0.304866870699348
46.0606050389164,1,1,0.533552240574754,0.304517413524918
47.2727279733145,0,0,0.192313910584425,0.144104636861475
48.4848480177904,0,0,0.191060015091371,0.143686671697124
49.6969709521884,0,0,0.189779762711575,0.143259920903858
50.9090909966643,0,0,0.188558390992743,0.142852796997581
52.1212110411402,0,0,0.187313015042552,0.142437671680851
53.3333339755383,0,0,0.186016136442833,0.142005378814278
54.5454540200142,0,0,0.184673195702636,0.141557731900879
55.7575769544122,0,0,0.183232625667216,0.141077541889072
56.9696969988881,0,0,0.181734469198134,0.140578156399378
58.181817043364,0,0,0.180250806010589,0.14008360200353
59.3939399777621,0,0,0.178467681508221,0.139489227169407
60.6060600222379,0,0,0.17667508684238,0.138891695614127
61.818182956636,0,0,0.174925810920343,0.138308603640114
63.0303030011119,0,0,0.173096350689079,0.137698783563026
64.2424230455878,0,0,0.171106137924897,0.137035379308299
65.4545459799858,0,0,0.169153007821918,0.136384335940639
66.6666660244617,0,0,0.167176168988057,0.135725389662686
67.8787889588598,0,0,0.165210234894277,0.135070078298092
69.0909090033357,0,0,0.163212589619068,0.134404196539689
70.3030290478116,0,0,0.161111605643394,0.133703868547798
71.5151519822096,0,0,0.159003470328977,0.133001156776326
72.7272720266855,0,0,0.15670791077906,0.132235970259687
73.9393949610836,0,0,0.154375818202613,0.131458606067538
75.1515150055595,0,0,0.152052498449328,0.130684166149776
76.3636350500354,0,0,0.149610339443773,0.129870113147924
77.5757579844334,0,0,0.147125398971703,0.129041799657234
78.7878780289093,0,0,0.144602840307757,0.128200946769252
80.0000009633074,0,0,0.142079427678372,0.127359809226124
81.2121210077833,0,0,0.139403434137918,0.126467811379306
82.4242410522592,0,0,0.136766103670175,0.125588701223392
83.6363639866572,0,0,0.133970710008383,0.124656903336128
84.8484840311331,0,0,0.131243922779582,0.123747974259861
86.0606069655312,0,0,0.128438147377832,0.122812715792611
87.2727270100071,0,0,0.125428315517632,0.121809438505877
88.484847054483,0,0,0.122363916063039,0.120787972021013
89.696969988881,0,0,0.12,0.12
90.9090900333569,0,0,0.12,0.12
92.121212967755,0,0,0.12,0.12
93.3333330122309,0,0,0.12,0.12
94.5454530567068,0,0,0.12,0.12
95.7575759911048,0,0,0.12,0.12
96.9696960355807,0,0,0.12,0.12
98.1818189699788,0,0,0.12,0.12
99.3939390144547,0,0,0.12,0.12
100.606059058931,1,1,0.46,0.28
101.818181993329,1,1,0.46,0.28
103.030302037805,1,1,0.46,0.28
104.242424972203,1,1,0.46,0.28
105.454545016678,1,1,0.46,0.28
106.666665061154,1,1,0.46,0.28
107.878787995552,1,1,0.46,0.28
109.090908040028,1,1,0.46,0.28
110.303030974426,1,1,0.46,0.28
111.515151018902,1,1,0.46,0.28
112.727271063378,1,1,0.46,0.28
113.939393997776,1,1,0.46,0.2
115.151514042252,1,1,0.46,0.2
116.36363697665,1,1,0.46,0.2
117.575757021126,1,1,0.46,0.2
118.787877065602,1,1,0.46,0.2
120,1,1,0.46,0.2
