t,is_nlos,nlosv,shadowing_dB,interference_dB
0,0,0,0.12,0.12
1.21212293439804,1,1,0.46,0.28
2.42424297887395,1,1,0.46,0.28
3.63636302334985,1,1,0.46,0.28
4.84848595774789,1,1,0.46,0.28
6.0606060022238,1,1,0.46,0.28
7.27272893662184,0,0,0.12,0.12
8.48484898109774,0,0,0.12,0.12
9.69696902557364,0,0,0.12,0.12
10.9090919599717,0,0,0.12,0.12
12.1212120044476,0,0,0.12,0.12
13.3333349388456,0,0,0.12,0.12
14.5454549833215,0,0,0.12,0.12
15.7575750277974,0,0,0.12,0.12
16.9696979621955,0,0,0.12,0.12
18.1818180066714,0,0,0.12,0.12
19.3939409410694,0,0,0.12,0.12
20.6060609855453,0,0,0.12,0.12
21.8181810300212,0,0,0.12,0.12
23.0303039644193,0,0,0.12,0.12
24.2424240088952,0,0,0.12,0.12
25.4545469432932,0,0,0.12,0.12
26.6666669877691,0,0,0.12,0.12
27.878787032245,0,0,0.12,0.12
29.0909099666431,0,0,0.12,0.12
30.303030011119,0,0,0.12,0.12
31.515152945517,0,0,0.12,0.12
32.7272729899929,0,0,0.12,0.12
33.9393930344688,0,0,0.12,0.12
35.1515159688669,0,0,0.12,0.12
36.3636360133428,1,1,0.46,0.28
37.5757589477408,1,1,0.46,0.28
38.7878789922167,1,1,0.46,0.28
39.9999990366926,1,1,0.46,0.28
41.2121219710907,1,1,0.46,0.28
42.4242420155666,0,0,0.12,0.12
43.6363649499646,0,0,0.12,0.12
44.8484849944405,0,0,0.12,0.12
46.0606050389164,0,0,0.12,0.12
47.2727279733145,0,0,0.12,0.12
48.4848480177904,0,0,0.12,0.12
49.6969709521884,0,0,0.12,0.12
50.9090909966643,0,0,0.12,0.12
52.1212110411402,0,0,0.12,0.12
53.3333339755383,0,0,0.12,0.12
54.5454540200142,0,0,0.12,0.12
55.7575769544122,0,0,0.12,0.12
56.9696969988881,0,0,0.12,0.12
58.181817043364,0,0,0.12,0.12
59.3939399777621,0,0,0.12,0.12
60.6060600222379,0,0,0.12,0.12
61.818182956636,0,0,0.12,0.12
63.0303030011119,0,0,0.12,0.12
64.2424230455878,0,0,0.12,0.12
65.4545459799858,0,0,0.12,0.12
66.6666660244617,0,0,0.12,0.12
67.8787889588598,0,0,0.12,0.12
69.0909090033357,0,0,0.12,0.12
70.3030290478116,0,0,0.12,0.12
71.5151519822096,0,0,0.12,0.12
72.7272720266855,0,0,0.12,0.12
73.9393949610836,0,0,0.12,0.12
75.1515150055595,0,0,0.12,0.12
76.3636350500354,0,0,0.12,0.12
77.5757579844334,0,0,0.12,0.12
78.7878780289093,0,0,0.12,0.12
80.0000009633074,0,0,0.12,0.12
81.2121210077833,0,0,0.12,0.12
82.4242410522592,0,0,0.12,0.12
83.6363639866572,0,0,0.12,0.12
84.8484840311331,0,0,0.12,0.12
86.0606069655312,0,0,0.12,0.12
87.2727270100071,0,0,0.12,0.12
88.484847054483,0,0,0.12,0.12
89.696969988881,0,0,0.12,0.12
90.9090900333569,0,0,0.12,0.12
92.121212967755,0,0,0.12,0.12
93.3333330122309,0,0,0.12,0.12
94.5454530567068,0,0,0.12,0.12
95.7575759911048,0,0,0.12,0.12
96.9696960355807,0,0,0.12,0.12
98.1818189699788,0,0,0.12,0.12
99.3939390144547,0,0,0.12,0.12
100.606059058931,0,0,0.12,0.12
101.818181993329,0,0,0.12,0.12
103.030302037805,0,0,0.12,0.12
104.242424972203,0,0,0.12,0.12
105.454545016678,0,0,0.12,0.12
106.666665061154,0,0,0.12,0.12
107.878787995552,0,0,0.12,0.12
109.090908040028,0,0,0.12,0.12
110.303030974426,0,0,0.12,0.12
111.515151018902,0,0,0.12,0.12
112.727271063378,0,0,0.12,0.12
113.939393997776,0,0,0.12,0.12
115.151514042252,0,0,0.12,0.12
116.36363697665,0,0,0.12,0.12
117.575757021126,0,0,0.12,0.12
118.787877065602,0,0,0.12,0.12
120,0,0,0.12,0.12
