t,is_nlos,nlosv,shadowing_dB,interference_dB
0,0,0,0.12,0.12
1.21212293439804,0,0,0.12,0.12
2.42424297887395,0,0,0.12,0.12
3.63636302334985,0,0,0.12,0.12
4.84848595774789,0,0,0.12,0.12
6.0606060022238,0,0,0.12,0.12
7.27272893662184,0,0,0.12,0.12
8.48484898109774,0,0,0.12,0.12
9.69696902557364,0,0,0.12,0.12
10.9090919599717,0,0,0.12,0.12
12.1212120044476,0,0,0.12,0.12
13.3333349388456,0,0,0.12,0.12
14.5454549833215,0,0,0.12,0.12
15.7575750277974,0,0,0.12,0.12
16.9696979621955,0,0,0.12,0.12
18.1818180066714,0,0,0.12,0.12
19.3939409410694,0,0,0.12,0.12
20.6060609855453,0,0,0.12,0.12
21.8181810300212,0,0,0.12,0.12
23.0303039644193,0,0,0.12,0.12
24.2424240088952,0,0,0.12,0.12
25.4545469432932,0,0,0.12,0.12
26.6666669877691,0,0,0.12,0.12
27.878787032245,0,0,0.12,0.12
29.0909099666431,0,0,0.12,0.12
30.303030011119,0,0,0.12,0.12
31.515152945517,0,0,0.12,0.12
32.7272729899929,0,0,0.12,0.12
33.9393930344688,0,0,0.12,0.12
35.1515159688669,0,0,0.12,0.12
36.3636360133428,0,0,0.12,0.12
37.5757589477408,0,0,0.12,0.12
38.7878789922167,0,0,0.12,0.12
39.9999990366926,0,0,0.12,0.12
41.2121219710907,0,0,0.12,0.12
42.4242420155666,0,0,0.12,0.12
43.6363649499646,0,0,0.12,0.12
44.8484849944405,0,0,0.12,0.12
46.0606050389164,0,0,0.12,0.12
47.2727279733145,0,0,0.12,0.12
48.4848480177904,0,0,0.12,0.12
49.6969709521884,0,0,0.12,0.12
50.9090909966643,0,0,0.12,0.12
52.1212110411402,0,0,0.12,0.12
53.3333339755383,0,0,0.12,0.12
54.5454540200142,0,0,0.12,0.12
55.7575769544122,0,0,0.12,0.12
56.9696969988881,0,0,0.12,0.12
58.181817043364,0,0,0.12,0.12
59.3939399777621,0,0,0.12,0.12
60.6060600222379,0,0,0.12,0.12
61.818182956636,0,0,0.12,0.12
63.0303030011119,0,0,0.12,0.12
64.2424230455878,0,0,0.12,0.12
65.4545459799858,0,0,0.12,0.12
66.6666660244617,0,0,0.12,0.12
67.8787889588598,0,0,0.12,0.12
69.0909090033357,0,0,0.12,0.12
70.3030290478116,0,0,0.12,0.12
71.5151519822096,0,0,0.12,0.12
72.7272720266855,0,0,0.12,0.12
73.9393949610836,0,0,0.120464629944118,0.120154876648039
75.1515150055595,0,0,0.121276576009091,0.120425525336364
76.3636350500354,0,0,0.122319481899372,0.120773160633124
77.5757579844334,0,0,0.123163531263938,0.121054510421313
78.7878780289093,0,0,0.124197994875935,0.121399331625312
80.0000009633074,0,0,0.125026058344248,0.121675352781416
81.2121210077833,0,0,0.125771777487884,0.121923925829295
82.4242410522592,0,0,0.126749743238118,0.122249914412706
83.6363639866572,0,0,0.127825519687139,0.12260850656238
84.8484840311331,0,0,0.128578996764895,0.122859665588298
86.0606069655312,0,0,0.129733795960353,0.123244598653451
87.2727270100071,1,1,0.470508255976136,0.283502751992045
88.484847054483,1,1,0.471515415721013,0.283838471907004
89.696969988881,1,1,0.472405703104165,0.284135234368055
90.9090900333569,1,1,0.473527965683572,0.284509321894524
92.121212967755,1,1,0.474369870666037,0.204789956888679
93.3333330122309,1,1,0.475346374449156,0.285115458149719
94.5454530567068,1,1,0.476538952597936,0.285512984199312
95.7575759911048,1,1,0.477916833173093,0.285972277724364
96.9696960355807,1,1,0.479011447288699,0.286337149096233
98.1818189699788,1,1,0.480367714171663,0.286789238057221
99.3939390144547,1,1,0.481587623776977,0.287195874592326
100.606059058931,1,1,0.483013745701488,0.207671248567163
101.818181993329,1,1,0.484221343266302,0.208073781088767
103.030302037805,1,1,0.4858284131475,0.208609471049167
104.242424972203,1,1,0.487105718959478,0.209035239653159
105.454545016678,1,1,0.488641277883074,0.209547092627691
106.666665061154,1,1,0.489954329911766,0.209984776637255
107.878787995552,1,1,0.491435157869382,0.210478385956461
109.090908040028,1,1,0.492765659305059,0.21092188643502
110.303030974426,1,1,0.494250872683782,0.211416957561261
111.515151018902,1,1,0.495536742518268,0.211845580839423
112.727271063378,1,1,0.49703637021018,0.212345456736727
113.939393997776,1,1,0.498270700699531,0.212756900233177
115.151514042252,1,1,0.499661473412736,0.213220491137579
116.36363697665,1,1,0.50090794292048,0.213635980973493
117.575757021126,1,1,0.502058548925576,0.214019516308525
118.787877065602,1,1,0.503483813838023,0.214494604612674
120,1,1,0.504769950347242,0.214923316782414
