Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,Default,Link-delay-aware,0.0231555880335778,0.0023225562520767,0.0014395352790836,0.969883527454243,0.00540303000685863,0.00334883269323006,0.030116472545757,0.00540303000685857,0.00334883269323002,1.62945091514143,0,0,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Confidence-heuristic,0.022687648980014,0.00226531072983879,0.00140405413680455,0.97287853577371,0.00490150883977489,0.00303798665340704,0.0271214642262895,0.00490150883977495,0.00303798665340708,1.85548252911814,0.0232467702069579,0.0144084974509201,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,V4Cost0060,0.0155713468208271,0.00165647069544022,0.00102669117388318,0.989184692179701,0.00431401807712269,0.00267385610620614,0.0108153078202995,0.00431401807712259,0.00267385610620608,1.81689683860233,0.0201493943222126,0.012488723988087,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Risk-constrained-v6,0.0155713468208271,0.00165647069544022,0.00102669117388318,0.989184692179701,0.00431401807712269,0.00267385610620614,0.0108153078202995,0.00431401807712259,0.00267385610620608,1.82258735440932,0.019703823629722,0.0122125564116969,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Constrained Oracle,0.0153974101446733,0.00125581227274158,0.000778360510709375,0.993344425956739,0.00293483229180756,0.00181902790017387,0.00665557404326122,0.00293483229180763,0.00181902790017391,1.89032445923461,0.0202842294707992,0.0125722956790105,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Link-delay-aware,0.105541567717417,0.0042853107552584,0.00265606312377365,0.738269550748752,0.0103182268775364,0.00639530327608693,0.261730449251248,0.0103182268775364,0.00639530327608694,1.69833610648918,0,0,0.0333333333333333,0.105409255338946,0.0653333333333333
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Confidence-heuristic,0.0928383635537822,0.00241418752139415,0.00149632892820695,0.772379367720466,0.00596325238190375,0.00369606211869106,0.227620632279534,0.00596325238190378,0.00369606211869108,2.17201331114809,0.0424124769598424,0.0262875255668931,0.0333333333333333,0.105409255338946,0.0653333333333333
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,V4Cost0060,0.0841432024491264,0.00157230018896714,0.000974521753479266,0.787354409317804,0.0048224215461528,0.00298896784096948,0.212645590682196,0.00482242154615279,0.00298896784096947,2.37743760399335,0.0319962756333714,0.019831497098224,0.0333333333333333,0.105409255338946,0.0653333333333333
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Risk-constrained-v6,0.0841432024491264,0.00157230018896714,0.000974521753479266,0.787354409317804,0.0048224215461528,0.00298896784096948,0.212645590682196,0.00482242154615279,0.00298896784096947,2.38191014975042,0.031711184293629,0.0196547956551682,0.0333333333333333,0.105409255338946,0.0653333333333333
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Constrained Oracle,0.0828658237667634,0.00115643475288444,0.000716765685759806,0.797504159733777,0.00477434036975221,0.00295916681908826,0.202495840266223,0.00477434036975219,0.00295916681908825,2.61058069883528,0.029013990600689,0.0179830576845432,0.0333333333333333,0.105409255338946,0.0653333333333333
