Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,Default,Link-delay-aware,0.0234426312403036,0.00248743145359361,0.000689480822240518,0.969217970049917,0.00581513183870929,0.00161187230940489,0.0307820299500832,0.00581513183870931,0.0016118723094049,1.62945091514143,2.24298922669111e-16,6.21724893790088e-17,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Confidence-heuristic,0.0229892707472776,0.00254623461585575,0.000705780227238502,0.972113144758735,0.00590489662190604,0.00163675383787368,0.0278868552412645,0.00590489662190604,0.00163675383787368,1.86512978369384,0.0347775555581348,0.00963984658435362,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,V4Cost0060,0.0158046875103748,0.00142865355526307,0.000396002561821972,0.988119800332779,0.00397760830385425,0.00110253677138723,0.0118801996672213,0.00397760830385427,0.00110253677138724,1.82469051580699,0.0316302285086629,0.0087674520350306,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Risk-constrained-v6,0.0158036762879124,0.0014288415134567,0.000396054661175185,0.988119800332779,0.00397760830385425,0.00110253677138723,0.0118801996672213,0.00397760830385427,0.00110253677138724,1.8304608985025,0.0314416263908717,0.00871517419514756,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,Default,Constrained Oracle,0.0153751663373578,0.00117183195664384,0.000324815246597951,0.993677204658902,0.00300668187322873,0.000833409695440838,0.00632279534109816,0.00300668187322878,0.000833409695440852,1.89899833610649,0.0264313511279925,0.00732639674646228,1,0,0
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Link-delay-aware,0.105285410075849,0.00399641036167824,0.00110774843592157,0.740332778702163,0.00934861720804998,0.00259130448403152,0.259567387687188,0.00933404036894304,0.00258726399037345,1.69833610648918,2.24298922669111e-16,6.21724893790088e-17,0.0233333333333333,0.0753675799587829,0.0208908273332261
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Confidence-heuristic,0.0921218287543669,0.00291283001941534,0.000807395288795553,0.774708818635607,0.00748657748895819,0.00207517340644579,0.225058236272879,0.00751527637347982,0.00208312833138202,2.19077903494177,0.0566208628547393,0.0156945024638381,0.02,0.0642416074439621,0.0178068650931163
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,V4Cost0060,0.0829125159615348,0.00184004456847379,0.00051003433288489,0.791447587354409,0.00557058313360774,0.00154408686670348,0.208552412645591,0.00557058313360773,0.00154408686670347,2.39168419301165,0.0473549405392021,0.0131261198345586,0.0233333333333333,0.0753675799587829,0.0208908273332261
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Risk-constrained-v6,0.0829130732603365,0.0018397268839627,0.00050994627523104,0.791447587354409,0.00557058313360774,0.00154408686670348,0.208452579034942,0.00559517565193413,0.00155090356500169,2.39466422628952,0.0472636632884758,0.0131008190714796,0.0233333333333333,0.0753675799587829,0.0208908273332261
10014,Primary,CurvedBlind,Medium,Dense,ForestGeometry,Constrained Oracle,0.0820048936743832,0.00151608751978496,0.000420238020315998,0.799400998336106,0.00517682169254719,0.00143494176372715,0.200532445923461,0.0052535259457253,0.00145620309797384,2.62769284525791,0.0414780860655476,0.0114971388836145,0.02,0.0642416074439621,0.0178068650931163
